26506,,,,,,,,,,,,,,,,,,
,,0-25,26-50,51-75,76-100,101-125,126-150,151-175,176-200,201-225,226-250,251-275,276-300,301-325,326-350,351-360,,
65.328125,128.25,,,,,,,,,,,,,,,,,
66.734375,128.25,,,,,,,,,,,,,,,,,
68.046875,129.25,,,,,,,,,,,,,,,,,
69.453125,129.25,,,,,,,,,,,,,,,,,
70.765625,130.25,,,,,,,,,,,,,,,,,
72.15625,130.25,,,,,,,,,,,,,,,,,
73.5625,130.25,,,,,,,,,,,,,,,,,
74.890625,131.25,,,,,,,,,,,,,,,,,
76.21875,132.25,,,,,,,,,,,,,,,,,
77.546875,133.25,,,,,,,,,,,,,,,,,
78.875,134.25,,,,,,,,,,,,,,,,,
80.265625,134.25,,,,,,,,,,,,,,,,,
81.515625,136.25,,,,,,,,,,,,,,,,,
82.859375,137.25,,,,,,,,,,,,,,,,,
84.1875,138.25,,,,,,,,,,,,,,,,,
85.53125,139.25,,,,,,,,,,,,,,,,,
84.046875,205.25,,,,,,,,,,,,,,,,,
88.125,142.25,,,,,,,,,,,,,,,,,
89.40625,144.25,,,,,,,,,,,,,,,,,
90.734375,145.25,,,,,,,,,,,,,,,,,
92.03125,147.25,,,,,,,,,,,,,,,,,
93.296875,149.25,,,,,,,,,,,,,,,,,
92.140625,215.25,,,,,,,,,,,,,,,,,
95.875,153.25,,,,,,,,,,,,,,,,,
97.171875,155.25,,,,,,,,,,,,,,,,,
98.484375,157.25,,,,,,,,,,,,,,,,,
99.734375,160.25,,,,,,,,,,,,,,,,,
101.03125,162.25,,,,,,,,,,,,,,,,,
101.5,163.25,,,,,,,,,,,,,,,,,
102.765625,166.25,,,,,,,,,,,,,,,,,
104.03125,169.25,,,,,,,,,,,,,,,,,
105.296875,172.25,,,,,,,,,,,,,,,,,
106.578125,175.25,,,,,,,,,,,,,,,,,
107.828125,179.25,,,,,,,,,,,,,,,,,
109.09375,182.25,,,,,,,,,,,,,,,,,
110.734375,176.25,,,,,,,,,,,,,,,,,
111.796875,185.5,,,,,,,,,,,,,,,,,
112.703125,199.5,,,,,,,,,,,,,,,,,
114.484375,188.5,,,,,,,,,,,,,,,,,
116,185.25,,,,,,,,,,,,,,,,,
117.46875,183.25,,,,,,,,,,,,,,,,,
119.03125,179.25,,,,,,,,,,,,,,,,,
120.53125,176.25,,,,,,,,,,,,,,,,,
122.0625,173.25,,,,,,,,,,,,,,,,,
123.640625,169.25,,,,,,,,,,,,,,,,,
125.125,167.25,,,,,,,,,,,,,,,,,
126.65625,164.25,,,,,,,,,,,,,,,,,
128.15625,162.25,,,,,,,,,,,,,,,,,
129.65625,160.25,,,,,,,,,,,,,,,,,
131.15625,158.25,,,,,,,,,,,,,,,,,
132.65625,156.25,,,,,,,,,,,,,,,,,
134.09375,155.25,,,,,,,,,,,,,,,,,
135.59375,153.25,,,,,,,,,,,,,,,,,
137.0625,152.25,,,,,,,,,,,,,,,,,
138.5,151.25,,,,,,,,,,,,,,,,,
139.96875,150.25,,,,,,,,,,,,,,,,,
141.40625,149.25,,,,,,,,,,,,,,,,,
142.875,148.25,,,,,,,,,,,,,,,,,
144.34375,147.25,,,,,,,,,,,,,,,,,
145.78125,146.25,,,,,,,,,,,,,,,,,
147.1875,146.25,,,,,,,,,,,,,,,,,
148.65625,145.25,,,,,,,,,,,,,,,,,
150.046875,145.25,,,,,,,,,,,,,,,,,
151.453125,145.25,,,,,,,,,,,,,,,,,
152.859375,145.25,,,,,,,,,,,,,,,,,
154.25,145.25,,,,,,,,,,,,,,,,,
155.71875,144.25,,,,,,,,,,,,,,,,,
157.125,144.25,,,,,,,,,,,,,,,,,
348.828125,162.25,,,,,,,,,,,,,,,,,
214.65625,146.25,,,,,,,,,,,,,,,,,
216.234375,144.25,,,,,,,,,,,,,,,,,
217.8125,142.25,,,,,,,,,,,,,,,,,
219.390625,140.25,,,,,,,,,,,,,,,,,
220.90625,139.25,,,,,,,,,,,,,,,,,
222.5,137.25,,,,,,,,,,,,,,,,,
224.015625,136.25,,,,,,,,,,,,,,,,,
225.546875,135.25,,,,,,,,,,,,,,,,,
227.0625,134.25,,,,,,,,,,,,,,,,,
228.609375,133.25,,,,,,,,,,,,,,,,,
230.125,132.25,,,,,,,,,,,,,,,,,
231.65625,131.25,,,,,,,,,,,,,,,,,
233.109375,131.25,,,,,,,,,,,,,,,,,
234.640625,130.25,,,,,,,,,,,,,,,,,
236.171875,129.25,,,,,,,,,,,,,,,,,
237.625,129.25,,,,,,,,,,,,,,,,,
235.890625,193.25,,,,,,,,,,,,,,,,,
240.53125,129.25,,,,,,,,,,,,,,,,,
242.078125,128.25,,,,,,,,,,,,,,,,,
243.53125,128.25,,,,,,,,,,,,,,,,,
244.984375,128.25,,,,,,,,,,,,,,,,,
246.4375,128.25,,,,,,,,,,,,,,,,,
247.828125,129.25,,,,,,,,,,,,,,,,,
249.28125,129.25,,,,,,,,,,,,,,,,,
250.734375,129.25,,,,,,,,,,,,,,,,,
252.109375,130.25,,,,,,,,,,,,,,,,,
253.578125,130.25,,,,,,,,,,,,,,,,,
254.96875,131.25,,,,,,,,,,,,,,,,,
256.421875,131.25,,,,,,,,,,,,,,,,,
257.796875,132.25,,,,,,,,,,,,,,,,,
259.1875,133.25,,,,,,,,,,,,,,,,,
260.65625,133.25,,,,,,,,,,,,,,,,,
262.03125,134.25,,,,,,,,,,,,,,,,,
263.421875,135.25,,,,,,,,,,,,,,,,,
264.796875,136.25,,,,,,,,,,,,,,,,,
266.140625,138.25,,,,,,,,,,,,,,,,,
267.53125,139.25,,,,,,,,,,,,,,,,,
268.921875,140.25,,,,,,,,,,,,,,,,,
270.25,142.25,,,,,,,,,,,,,,,,,
271.65625,143.25,,,,,,,,,,,,,,,,,
348.109375,161.25,,,,,,,,,,,,,,,,,
101.15625,163.25,,,,,,,,,,,,,,,,,
102.421875,166.25,,,,,,,,,,,,,,,,,
103.734375,168.25,,,,,,,,,,,,,,,,,
105,171.25,,,,,,,,,,,,,,,,,
106.234375,175.25,,,,,,,,,,,,,,,,,
107.5,178.25,,,,,,,,,,,,,,,,,
108.75,182.25,,,,,,,,,,,,,,,,,
110,186.25,,,,,,,,,,,,,,,,,
111.546875,182.25,,,,,,,,,,,,,,,,,
112.40625,198.5,,,,,,,,,,,,,,,,,
114.125,188.5,,,,,,,,,,,,,,,,,
115.609375,186.25,,,,,,,,,,,,,,,,,
117.078125,184,,,,,,,,,,,,,,,,,
118.671875,179.25,,,,,,,,,,,,,,,,,
120.171875,176.25,,,,,,,,,,,,,,,,,
121.703125,173.25,,,,,,,,,,,,,,,,,
123.234375,170.25,,,,,,,,,,,,,,,,,
124.765625,167.25,,,,,,,,,,,,,,,,,
126.265625,165,,,,,,,,,,,,,,,,,
127.78125,162.25,,,,,,,,,,,,,,,,,
129.296875,160.25,,,,,,,,,,,,,,,,,
130.734375,159.25,,,,,,,,,,,,,,,,,
132.234375,157.25,,,,,,,,,,,,,,,,,
133.71875,155.25,,,,,,,,,,,,,,,,,
135.171875,154.25,,,,,,,,,,,,,,,,,
136.6875,152.25,,,,,,,,,,,,,,,,,
138.125,151.25,,,,,,,,,,,,,,,,,
139.59375,150.25,,,,,,,,,,,,,,,,,
141.03125,149.25,,,,,,,,,,,,,,,,,
142.5,148.25,,,,,,,,,,,,,,,,,
143.953125,147.25,,,,,,,,,,,,,,,,,
145.40625,146.25,,,,,,,,,,,,,,,,,
146.8125,146.25,,,,,,,,,,,,,,,,,
148.265625,145.25,,,,,,,,,,,,,,,,,
149.671875,145.25,,,,,,,,,,,,,,,,,
151.0625,145.25,,,,,,,,,,,,,,,,,
152.46875,145.25,,,,,,,,,,,,,,,,,
153.859375,145.25,,,,,,,,,,,,,,,,,
155.328125,144.25,,,,,,,,,,,,,,,,,
156.734375,144.25,,,,,,,,,,,,,,,,,
158.671875,144.25,,,,,,,,,,,,,,,,,
160.0625,144.25,,,,,,,,,,,,,,,,,
161.40625,145.25,,,,,,,,,,,,,,,,,
162.75,146.25,,,,,,,,,,,,,,,,,
164.140625,146.25,,,,,,,,,,,,,,,,,
165.5,147.25,,,,,,,,,,,,,,,,,
166.84375,148.25,,,,,,,,,,,,,,,,,
168.1875,149.25,,,,,,,,,,,,,,,,,
169.53125,150.25,,,,,,,,,,,,,,,,,
170.875,151.25,,,,,,,,,,,,,,,,,
172.234375,152.25,,,,,,,,,,,,,,,,,
173.5625,153.25,,,,,,,,,,,,,,,,,
174.875,155.25,,,,,,,,,,,,,,,,,
176.234375,156.25,,,,,,,,,,,,,,,,,
177.5625,158,,,,,,,,,,,,,,,,,
178.84375,160.25,,,,,,,,,,,,,,,,,
180.203125,161.25,,,,,,,,,,,,,,,,,
181.5,163.25,,,,,,,,,,,,,,,,,
182.8125,165.25,,,,,,,,,,,,,,,,,
184.078125,168.25,,,,,,,,,,,,,,,,,
185.40625,170,,,,,,,,,,,,,,,,,
186.671875,173.25,,,,,,,,,,,,,,,,,
187.984375,175.25,,,,,,,,,,,,,,,,,
189.265625,178.25,,,,,,,,,,,,,,,,,
190.5625,181.25,,,,,,,,,,,,,,,,,
191.796875,185.25,,,,,,,,,,,,,,,,,
193.625,174.5,,,,,,,,,,,,,,,,,
194.671875,183.5,,,,,,,,,,,,,,,,,
195.453125,202.5,,,,,,,,,,,,,,,,,
197.4375,184.5,,,,,,,,,,,,,,,,,
199.046875,179.25,,,,,,,,,,,,,,,,,
200.609375,175.25,,,,,,,,,,,,,,,,,
202.203125,170.25,,,,,,,,,,,,,,,,,
203.75,167.25,,,,,,,,,,,,,,,,,
205.328125,163.25,,,,,,,,,,,,,,,,,
206.890625,160.25,,,,,,,,,,,,,,,,,
208.421875,157.25,,,,,,,,,,,,,,,,,
209.96875,154.25,,,,,,,,,,,,,,,,,
211.53125,151.25,,,,,,,,,,,,,,,,,
213.109375,148.25,,,,,,,,,,,,,,,,,
348.109375,161.25,,,,,,,,,,,,,,,,,
347.84375,161.25,,,,,,,,,,,,,,,,,
349.625,162.25,,,,,,,,,,,,,,,,,
350.96875,163.25,,,,,,,,,,,,,,,,,
352.296875,165.25,,,,,,,,,,,,,,,,,
353.640625,166.25,,,,,,,,,,,,,,,,,
355,167.25,,,,,,,,,,,,,,,,,
356.296875,169.25,,,,,,,,,,,,,,,,,
357.65625,170.25,,,,,,,,,,,,,,,,,
358.96875,172.25,,,,,,,,,,,,,,,,,
0.296875,174.25,,,,,,,,,,,,,,,,,
1.5625,177.25,,,,,,,,,,,,,,,,,
2.890625,179.25,,,,,,,,,,,,,,,,,
4.203125,181.25,,,,,,,,,,,,,,,,,
5.5,184.25,,,,,,,,,,,,,,,,,
6.78125,187.25,,,,,,,,,,,,,,,,,
8.078125,190.25,,,,,,,,,,,,,,,,,
9.359375,193.25,,,,,,,,,,,,,,,,,
11.1875,181.5,,,,,,,,,,,,,,,,,
12.328125,188.25,,,,,,,,,,,,,,,,,
12.984375,212.5,,,,,,,,,,,,,,,,,
14.984375,192.5,,,,,,,,,,,,,,,,,
16.609375,186.25,,,,,,,,,,,,,,,,,
18.140625,182.25,,,,,,,,,,,,,,,,,
19.75,177.25,,,,,,,,,,,,,,,,,
21.34375,172.25,,,,,,,,,,,,,,,,,
22.921875,168.25,,,,,,,,,,,,,,,,,
24.453125,165.25,,,,,,,,,,,,,,,,,
26.046875,161.25,,,,,,,,,,,,,,,,,
27.578125,158.25,,,,,,,,,,,,,,,,,
29.125,155.25,,,,,,,,,,,,,,,,,
30.671875,152.25,,,,,,,,,,,,,,,,,
32.1875,150.25,,,,,,,,,,,,,,,,,
33.75,147.25,,,,,,,,,,,,,,,,,
35.265625,145.25,,,,,,,,,,,,,,,,,
36.78125,143.25,,,,,,,,,,,,,,,,,
38.3125,141.25,,,,,,,,,,,,,,,,,
39.765625,140.25,,,,,,,,,,,,,,,,,
41.296875,138.25,,,,,,,,,,,,,,,,,
42.75,137.25,,,,,,,,,,,,,,,,,
44.21875,136.25,,,,,,,,,,,,,,,,,
45.765625,134.25,,,,,,,,,,,,,,,,,
326.625,157.25,,,,,,,,,,,,,,,,,
326.6875,189.25,,,,,,,,,,,,,,,,,
329.4375,157.25,,,,,,,,,,,,,,,,,
330.890625,156.25,,,,,,,,,,,,,,,,,
332.25,157.25,,,,,,,,,,,,,,,,,
333.671875,157.25,,,,,,,,,,,,,,,,,
335.078125,157.25,,,,,,,,,,,,,,,,,
334.1875,221.25,,,,,,,,,,,,,,,,,
337.890625,157.25,,,,,,,,,,,,,,,,,
339.296875,157.25,,,,,,,,,,,,,,,,,
340.71875,157.25,,,,,,,,,,,,,,,,,
342.078125,158.25,,,,,,,,,,,,,,,,,
342.15625,190.25,,,,,,,,,,,,,,,,,
342.59375,223.25,,,,,,,,,,,,,,,,,
346.203125,160.25,,,,,,,,,,,,,,,,,
347.578125,161.25,,,,,,,,,,,,,,,,,
326.625,157.25,,,,,,,,,,,,,,,,,
328.015625,157.25,,,,,,,,,,,,,,,,,
329.421875,157.25,,,,,,,,,,,,,,,,,
330.828125,157.25,,,,,,,,,,,,,,,,,
332.21875,157.25,,,,,,,,,,,,,,,,,
333.625,157.25,,,,,,,,,,,,,,,,,
335.03125,157.25,,,,,,,,,,,,,,,,,
336.421875,157.25,,,,,,,,,,,,,,,,,
337.828125,157.25,,,,,,,,,,,,,,,,,
339.234375,157.25,,,,,,,,,,,,,,,,,
340.625,157.25,,,,,,,,,,,,,,,,,
341.984375,158.25,,,,,,,,,,,,,,,,,
343.390625,158.25,,,,,,,,,,,,,,,,,
344.734375,159.25,,,,,,,,,,,,,,,,,
346.09375,160.25,,,,,,,,,,,,,,,,,
347.453125,161.25,,,,,,,,,,,,,,,,,
348.890625,161.25,,,,,,,,,,,,,,,,,
326.359375,157.25,,,,,,,,,,,,,,,,,
327.765625,157.25,,,,,,,,,,,,,,,,,
329.171875,157.25,,,,,,,,,,,,,,,,,
330.578125,157.25,,,,,,,,,,,,,,,,,
329.703125,221.25,,,,,,,,,,,,,,,,,
333.40625,157.25,,,,,,,,,,,,,,,,,
334.8125,157.25,,,,,,,,,,,,,,,,,
336.21875,157.25,,,,,,,,,,,,,,,,,
337.640625,157.25,,,,,,,,,,,,,,,,,
339.046875,157.25,,,,,,,,,,,,,,,,,
338.15625,221.25,,,,,,,,,,,,,,,,,
341.8125,158.25,,,,,,,,,,,,,,,,,
343.234375,158.25,,,,,,,,,,,,,,,,,
344.59375,159.25,,,,,,,,,,,,,,,,,
345.953125,160.25,,,,,,,,,,,,,,,,,
347.375,160.25,,,,,,,,,,,,,,,,,
348.625,161.25,,,,,,,,,,,,,,,,,
326.625,157.25,,,,,,,,,,,,,,,,,
328.03125,157.25,,,,,,,,,,,,,,,,,
329.4375,157.25,,,,,,,,,,,,,,,,,
330.84375,157.25,,,,,,,,,,,,,,,,,
332.25,157.25,,,,,,,,,,,,,,,,,
333.671875,157.25,,,,,,,,,,,,,,,,,
335.078125,157.25,,,,,,,,,,,,,,,,,
336.484375,157.25,,,,,,,,,,,,,,,,,
337.890625,157.25,,,,,,,,,,,,,,,,,
339.296875,157.25,,,,,,,,,,,,,,,,,
340.671875,158.25,,,,,,,,,,,,,,,,,
342.078125,158.25,,,,,,,,,,,,,,,,,
343.484375,158.25,,,,,,,,,,,,,,,,,
344.84375,159.25,,,,,,,,,,,,,,,,,
346.203125,160.25,,,,,,,,,,,,,,,,,
347.578125,161.25,,,,,,,,,,,,,,,,,
348.96875,162.25,,,,,,,,,,,,,,,,,
158.671875,144.25,,,,,,,,,,,,,,,,,
160.0625,144.25,,,,,,,,,,,,,,,,,
161.390625,145.25,,,,,,,,,,,,,,,,,
162.734375,146.25,,,,,,,,,,,,,,,,,
164.125,146.25,,,,,,,,,,,,,,,,,
165.484375,147.25,,,,,,,,,,,,,,,,,
166.8125,148.25,,,,,,,,,,,,,,,,,
168.15625,149.25,,,,,,,,,,,,,,,,,
169.5,150.25,,,,,,,,,,,,,,,,,
170.84375,151.25,,,,,,,,,,,,,,,,,
172.1875,152.25,,,,,,,,,,,,,,,,,
173.53125,153.25,,,,,,,,,,,,,,,,,
174.828125,155.25,,,,,,,,,,,,,,,,,
176.1875,156.25,,,,,,,,,,,,,,,,,
177.484375,158.25,,,,,,,,,,,,,,,,,
178.84375,159.25,,,,,,,,,,,,,,,,,
180.140625,161.25,,,,,,,,,,,,,,,,,
181.4375,163.25,,,,,,,,,,,,,,,,,
182.75,165.25,,,,,,,,,,,,,,,,,
184.015625,168.25,,,,,,,,,,,,,,,,,
185.3125,170.25,,,,,,,,,,,,,,,,,
186.609375,173,,,,,,,,,,,,,,,,,
187.90625,175.25,,,,,,,,,,,,,,,,,
189.1875,178.25,,,,,,,,,,,,,,,,,
190.46875,181.25,,,,,,,,,,,,,,,,,
191.765625,184.25,,,,,,,,,,,,,,,,,
193.578125,173.5,,,,,,,,,,,,,,,,,
194.65625,181.75,,,,,,,,,,,,,,,,,
195.34375,202.5,,,,,,,,,,,,,,,,,
197.34375,184.5,,,,,,,,,,,,,,,,,
198.890625,180.25,,,,,,,,,,,,,,,,,
200.5,175.25,,,,,,,,,,,,,,,,,
202.0625,171.25,,,,,,,,,,,,,,,,,
203.640625,167.25,,,,,,,,,,,,,,,,,
205.203125,163.25,,,,,,,,,,,,,,,,,
206.765625,160.25,,,,,,,,,,,,,,,,,
208.296875,157.25,,,,,,,,,,,,,,,,,
209.84375,154.25,,,,,,,,,,,,,,,,,
211.390625,151.25,,,,,,,,,,,,,,,,,
212.90625,149.25,,,,,,,,,,,,,,,,,
349.09375,162.25,,,,,,,,,,,,,,,,,
215.75,145.25,,,,,,,,,,,,,,,,,
214.609375,207.25,,,,,,,,,,,,,,,,,
218.8125,141.25,,,,,,,,,,,,,,,,,
220.34375,139.25,,,,,,,,,,,,,,,,,
221.8125,138.25,,,,,,,,,,,,,,,,,
223.34375,136.25,,,,,,,,,,,,,,,,,
224.84375,135.25,,,,,,,,,,,,,,,,,
223.328125,198.25,,,,,,,,,,,,,,,,,
227.796875,133.25,,,,,,,,,,,,,,,,,
229.265625,132.25,,,,,,,,,,,,,,,,,
230.75,131.25,,,,,,,,,,,,,,,,,
232.15625,131.25,,,,,,,,,,,,,,,,,
233.640625,130.25,,,,,,,,,,,,,,,,,
235.125,129.25,,,,,,,,,,,,,,,,,
236.53125,129.25,,,,,,,,,,,,,,,,,
237.9375,129.25,,,,,,,,,,,,,,,,,
239.34375,129.25,,,,,,,,,,,,,,,,,
240.84375,128.25,,,,,,,,,,,,,,,,,
242.25,128.25,,,,,,,,,,,,,,,,,
243.65625,128.25,,,,,,,,,,,,,,,,,
245.0625,128.25,,,,,,,,,,,,,,,,,
246.390625,129.25,,,,,,,,,,,,,,,,,
247.796875,129.25,,,,,,,,,,,,,,,,,
249.21875,129.25,,,,,,,,,,,,,,,,,
250.546875,130.25,,,,,,,,,,,,,,,,,
251.953125,130.25,,,,,,,,,,,,,,,,,
253.296875,131.25,,,,,,,,,,,,,,,,,
254.703125,131.25,,,,,,,,,,,,,,,,,
256.046875,132.25,,,,,,,,,,,,,,,,,
257.390625,133.25,,,,,,,,,,,,,,,,,
258.796875,133.25,,,,,,,,,,,,,,,,,
260.125,134.25,,,,,,,,,,,,,,,,,
261.46875,135.25,,,,,,,,,,,,,,,,,
262.796875,136.25,,,,,,,,,,,,,,,,,
264.15625,137.25,,,,,,,,,,,,,,,,,
265.4375,139.25,,,,,,,,,,,,,,,,,
266.78125,140.25,,,,,,,,,,,,,,,,,
268.0625,142.25,,,,,,,,,,,,,,,,,
269.40625,143.25,,,,,,,,,,,,,,,,,
270.703125,145.25,,,,,,,,,,,,,,,,,
326.359375,157.25,,,,,,,,,,,,,,,,,
327.75,157.25,,,,,,,,,,,,,,,,,
329.15625,157.25,,,,,,,,,,,,,,,,,
330.5625,157.25,,,,,,,,,,,,,,,,,
331.953125,157.25,,,,,,,,,,,,,,,,,
333.359375,157.25,,,,,,,,,,,,,,,,,
334.765625,157.25,,,,,,,,,,,,,,,,,
336.15625,157.25,,,,,,,,,,,,,,,,,
337.5625,157.25,,,,,,,,,,,,,,,,,
338.96875,157.25,,,,,,,,,,,,,,,,,
339.015625,189.25,,,,,,,,,,,,,,,,,
341.71875,158.25,,,,,,,,,,,,,,,,,
343.125,158.25,,,,,,,,,,,,,,,,,
343.15625,191.25,,,,,,,,,,,,,,,,,
345.828125,160.25,,,,,,,,,,,,,,,,,
347.234375,160.25,,,,,,,,,,,,,,,,,
348.625,161.25,,,,,,,,,,,,,,,,,
350,162.25,,,,,,,,,,,,,,,,,
351.296875,164.25,,,,,,,,,,,,,,,,,
352.671875,165.25,,,,,,,,,,,,,,,,,
354.03125,166.25,,,,,,,,,,,,,,,,,
355.328125,168.25,,,,,,,,,,,,,,,,,
356.703125,169,,,,,,,,,,,,,,,,,
358.015625,171.25,,,,,,,,,,,,,,,,,
359.328125,173.25,,,,,,,,,,,,,,,,,
0.640625,175.25,,,,,,,,,,,,,,,,,
1.96875,177.25,,,,,,,,,,,,,,,,,
3.25,180.25,,,,,,,,,,,,,,,,,
4.59375,182,,,,,,,,,,,,,,,,,
5.859375,185.25,,,,,,,,,,,,,,,,,
7.15625,188.25,,,,,,,,,,,,,,,,,
8.46875,191.25,,,,,,,,,,,,,,,,,
9.765625,194.25,,,,,,,,,,,,,,,,,
11.578125,182.5,,,,,,,,,,,,,,,,,
12.390625,199.75,,,,,,,,,,,,,,,,,
13.453125,211.5,,,,,,,,,,,,,,,,,
15.5,190.5,,,,,,,,,,,,,,,,,
17.078125,185.25,,,,,,,,,,,,,,,,,
18.671875,180.25,,,,,,,,,,,,,,,,,
20.28125,175.25,,,,,,,,,,,,,,,,,
21.859375,171,,,,,,,,,,,,,,,,,
23.421875,167.25,,,,,,,,,,,,,,,,,
25,163.25,,,,,,,,,,,,,,,,,
26.5625,160.25,,,,,,,,,,,,,,,,,
28.109375,157.25,,,,,,,,,,,,,,,,,
29.640625,154.25,,,,,,,,,,,,,,,,,
31.203125,151.25,,,,,,,,,,,,,,,,,
32.71875,149.25,,,,,,,,,,,,,,,,,
34.25,147.25,,,,,,,,,,,,,,,,,
35.8125,144.25,,,,,,,,,,,,,,,,,
37.28125,143.25,,,,,,,,,,,,,,,,,
38.8125,141.25,,,,,,,,,,,,,,,,,
40.34375,139.25,,,,,,,,,,,,,,,,,
41.796875,138.25,,,,,,,,,,,,,,,,,
43.328125,136.25,,,,,,,,,,,,,,,,,
44.8125,135.25,,,,,,,,,,,,,,,,,
46.28125,134.25,,,,,,,,,,,,,,,,,
44.296875,197.25,,,,,,,,,,,,,,,,,
48.78125,132.25,,,,,,,,,,,,,,,,,
50.265625,131.25,,,,,,,,,,,,,,,,,
51.65625,131.25,,,,,,,,,,,,,,,,,
53.125,130.25,,,,,,,,,,,,,,,,,
54.515625,130.25,,,,,,,,,,,,,,,,,
56,129.25,,,,,,,,,,,,,,,,,
57.40625,129.25,,,,,,,,,,,,,,,,,
58.875,128.25,,,,,,,,,,,,,,,,,
60.28125,128.25,,,,,,,,,,,,,,,,,
61.671875,128.25,,,,,,,,,,,,,,,,,
63.078125,128.25,,,,,,,,,,,,,,,,,
64.484375,128.25,,,,,,,,,,,,,,,,,
65.875,128.25,,,,,,,,,,,,,,,,,
67.203125,129.25,,,,,,,,,,,,,,,,,
68.59375,129.25,,,,,,,,,,,,,,,,,
70,129.25,,,,,,,,,,,,,,,,,
71.328125,130.25,,,,,,,,,,,,,,,,,
69.578125,194.25,,,,,,,,,,,,,,,,,
74.0625,131.25,,,,,,,,,,,,,,,,,
75.453125,131.25,,,,,,,,,,,,,,,,,
76.78125,132.25,,,,,,,,,,,,,,,,,
78.109375,133.25,,,,,,,,,,,,,,,,,
79.4375,134.25,,,,,,,,,,,,,,,,,
80.78125,135.25,,,,,,,,,,,,,,,,,
82.09375,136.25,,,,,,,,,,,,,,,,,
83.4375,137.25,,,,,,,,,,,,,,,,,
84.765625,138.25,,,,,,,,,,,,,,,,,
86.046875,140.25,,,,,,,,,,,,,,,,,
87.390625,141.25,,,,,,,,,,,,,,,,,
88.65625,143.25,,,,,,,,,,,,,,,,,
90,144.25,,,,,,,,,,,,,,,,,
91.265625,146.25,,,,,,,,,,,,,,,,,
92.5625,148.25,,,,,,,,,,,,,,,,,
93.859375,150.25,,,,,,,,,,,,,,,,,
95.140625,152.25,,,,,,,,,,,,,,,,,
96.4375,154.25,,,,,,,,,,,,,,,,,
97.734375,156.25,,,,,,,,,,,,,,,,,
99.046875,158.25,,,,,,,,,,,,,,,,,
100.3125,161.25,,,,,,,,,,,,,,,,,
101.75,164.25,,,,,,,,,,,,,,,,,
103.015625,167.25,,,,,,,,,,,,,,,,,
104.28125,170.25,,,,,,,,,,,,,,,,,
105.5625,173.25,,,,,,,,,,,,,,,,,
106.84375,176.25,,,,,,,,,,,,,,,,,
108.078125,180.25,,,,,,,,,,,,,,,,,
109.375,183.25,,,,,,,,,,,,,,,,,
111.046875,176.25,,,,,,,,,,,,,,,,,
111.921875,190.5,,,,,,,,,,,,,,,,,
112.984375,200.5,,,,,,,,,,,,,,,,,
114.828125,187.5,,,,,,,,,,,,,,,,,
116.3125,185.25,,,,,,,,,,,,,,,,,
117.828125,182.25,,,,,,,,,,,,,,,,,
119.390625,178.25,,,,,,,,,,,,,,,,,
120.90625,175.25,,,,,,,,,,,,,,,,,
122.4375,172.25,,,,,,,,,,,,,,,,,
123.96875,169.25,,,,,,,,,,,,,,,,,
125.515625,166.25,,,,,,,,,,,,,,,,,
126.984375,164.25,,,,,,,,,,,,,,,,,
128.484375,162.25,,,,,,,,,,,,,,,,,
130,160.25,,,,,,,,,,,,,,,,,
131.5,158.25,,,,,,,,,,,,,,,,,
132.984375,156.25,,,,,,,,,,,,,,,,,
134.484375,154.25,,,,,,,,,,,,,,,,,
135.9375,153.25,,,,,,,,,,,,,,,,,
137.40625,152.25,,,,,,,,,,,,,,,,,
138.921875,150.25,,,,,,,,,,,,,,,,,
140.359375,149.25,,,,,,,,,,,,,,,,,
141.828125,148.25,,,,,,,,,,,,,,,,,
143.296875,147.25,,,,,,,,,,,,,,,,,
144.703125,147.25,,,,,,,,,,,,,,,,,
146.140625,146.25,,,,,,,,,,,,,,,,,
147.546875,146.25,,,,,,,,,,,,,,,,,
149.015625,145.25,,,,,,,,,,,,,,,,,
150.421875,145.25,,,,,,,,,,,,,,,,,
151.8125,145.25,,,,,,,,,,,,,,,,,
153.21875,145.25,,,,,,,,,,,,,,,,,
154.625,145.25,,,,,,,,,,,,,,,,,
156.09375,144.25,,,,,,,,,,,,,,,,,
157.5,144.25,,,,,,,,,,,,,,,,,
159.203125,144.25,,,,,,,,,,,,,,,,,
160.546875,145.25,,,,,,,,,,,,,,,,,
161.953125,145.25,,,,,,,,,,,,,,,,,
163.296875,146.25,,,,,,,,,,,,,,,,,
164.65625,147.25,,,,,,,,,,,,,,,,,
166,148.25,,,,,,,,,,,,,,,,,
167.34375,149.25,,,,,,,,,,,,,,,,,
168.703125,150.25,,,,,,,,,,,,,,,,,
170.0625,151.25,,,,,,,,,,,,,,,,,
171.421875,152.25,,,,,,,,,,,,,,,,,
172.765625,153.25,,,,,,,,,,,,,,,,,
174.125,154.25,,,,,,,,,,,,,,,,,
175.484375,155.25,,,,,,,,,,,,,,,,,
176.796875,157.25,,,,,,,,,,,,,,,,,
178.109375,159.25,,,,,,,,,,,,,,,,,
179.46875,160.25,,,,,,,,,,,,,,,,,
180.78125,162.25,,,,,,,,,,,,,,,,,
182.09375,164.25,,,,,,,,,,,,,,,,,
183.375,167.25,,,,,,,,,,,,,,,,,
184.703125,169,,,,,,,,,,,,,,,,,
185.96875,172.25,,,,,,,,,,,,,,,,,
187.296875,174.25,,,,,,,,,,,,,,,,,
